9.00021 1.19979
7.99148 -23.9236
6.9806 -11.0483
5.96999 -4.13846
4.97498 0.31818
3.71702 -12.7797
2.27276 -6.42588
0.182217 -3.86166
-6.93588 -2.78032
-4.18042 -0.332116
-2.55641 -0.319958
-2.04375 -0.294214
-1.98027 -0.287412
-1.97926 -0.287276
-1.97926 -0.287276
